種類,,icon,名前,継承元,URL,使いそう度,使いそう度,❓よく知らない,一言で,概要、こういうときに使う,翻訳から編集したかどうか,en,概要ja,2D　のゲームで使うかも,3D　のゲームで使うかも,VR,UI,Data,Image,Audio,Physic,Anim,Shader,Editor,Base
Resource,,Object,VisualShaderNodeUIntOp,VisualShaderNode                < Resource < RefCounted < Object,📑,,0,,,Visual Shaderグラフ内で使用される署名のない整数スカラー演算子。,,An unsigned integer scalar operator to be used within the visual shader graph.,Visual Shaderグラフ内で使用される署名のない整数スカラー演算子。,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Resource,,Object,VisualShaderNodeUIntParameter,VisualShaderNodeParameter                < VisualShaderNode < Resource < RefCounted < Object,📑,,0,,,タイプの符号付きINTのシェーダーパラメーター（均一）の視覚シェーダーノード。,,A visual shader node for shader parameter (uniform) of type unsigned int.,タイプの符号付きINTのシェーダーパラメーター（均一）の視覚シェーダーノード。,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Resource,,Object,VisualShaderNodeUVFunc,VisualShaderNode                < Resource < RefCounted < Object,📑,,0,,,視覚シェーダーグラフ内で使用するテクスチャ座標（UV）を変更する関数が含まれています。,,Contains functions to modify texture coordinates (uv) to be used within the visual shader graph.,視覚シェーダーグラフ内で使用するテクスチャ座標（UV）を変更する関数が含まれています。,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Resource,,Object,VisualShaderNodeUVPolarCoord,VisualShaderNode                < Resource < RefCounted < Object,📑,,0,,,極座標を使用してテクスチャUVを変更する視覚シェーダーノード。,,A visual shader node that modifies the texture UV using polar coordinates.,極座標を使用してテクスチャUVを変更する視覚シェーダーノード。,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Resource,,Object,VisualShaderNodeVarying,VisualShaderNode                < Resource < RefCounted < Object,📑,,0,,,「さまざまな」シェーダー値を表す視覚シェーダーノード。,,"A visual shader node that represents a ""varying"" shader value.",「さまざまな」シェーダー値を表す視覚シェーダーノード。,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Resource,,Object,VisualShaderNodeVaryingGetter,VisualShaderNodeVarying                < VisualShaderNode < Resource < RefCounted < Object,📑,,0,,,さまざまな値を取得する視覚的なシェーダーノード。,,A visual shader node that gets a value of a varying.,さまざまな値を取得する視覚的なシェーダーノード。,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Resource,,Object,VisualShaderNodeVaryingSetter,VisualShaderNodeVarying                < VisualShaderNode < Resource < RefCounted < Object,📑,,0,,,さまざまな値を設定する視覚的なシェーダーノード。,,A visual shader node that sets a value of a varying.,さまざまな値を設定する視覚的なシェーダーノード。,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Resource,,Object,VisualShaderNodeVec2Constant,VisualShaderNodeConstant                < VisualShaderNode < Resource < RefCounted < Object,📑,,0,,,Vector2定数は、Visual Shaderグラフ内で使用されます。,,A Vector2 constant to be used within the visual shader graph.,Vector2定数は、Visual Shaderグラフ内で使用されます。,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Resource,,Object,VisualShaderNodeVec2Parameter,VisualShaderNodeParameter                < VisualShaderNode < Resource < RefCounted < Object,📑,,0,,,Vector2パラメーターは、Visual Shaderグラフ内で使用されます。,,A Vector2 parameter to be used within the visual shader graph.,Vector2パラメーターは、Visual Shaderグラフ内で使用されます。,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Resource,,Object,VisualShaderNodeVec3Constant,VisualShaderNodeConstant                < VisualShaderNode < Resource < RefCounted < Object,📑,,0,,,Vector3定数視覚シェーダーグラフ内で使用されます。,,A Vector3 constant to be used within the visual shader graph.,Vector3定数視覚シェーダーグラフ内で使用されます。,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Resource,,Object,VisualShaderNodeVec3Parameter,VisualShaderNodeParameter                < VisualShaderNode < Resource < RefCounted < Object,📑,,0,,,Vector3パラメーターは、Visual Shaderグラフ内で使用されます。,,A Vector3 parameter to be used within the visual shader graph.,Vector3パラメーターは、Visual Shaderグラフ内で使用されます。,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Resource,,Object,VisualShaderNodeVec4Constant,VisualShaderNodeConstant                < VisualShaderNode < Resource < RefCounted < Object,📑,,0,,,Visual Shaderグラフ内で使用する4Dベクトル定数。,,A 4D vector constant to be used within the visual shader graph.,Visual Shaderグラフ内で使用する4Dベクトル定数。,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Resource,,Object,VisualShaderNodeVec4Parameter,VisualShaderNodeParameter                < VisualShaderNode < Resource < RefCounted < Object,📑,,0,,,Visual Shaderグラフ内で使用する4Dベクトルパラメーター。,,A 4D vector parameter to be used within the visual shader graph.,Visual Shaderグラフ内で使用する4Dベクトルパラメーター。,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Resource,,Object,VisualShaderNodeVectorBase,VisualShaderNode                < Resource < RefCounted < Object,📑,,0,,,Visual Shaderグラフ内でベクトル操作を実行するノードのベースタイプ。,,A base type for the nodes that perform vector operations within the visual shader graph.,Visual Shaderグラフ内でベクトル操作を実行するノードのベースタイプ。,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Resource,,VisualShaderNodeVectorCompose,VisualShaderNodeVectorCompose,VisualShaderNodeVectorBase                < VisualShaderNode < Resource < RefCounted < Object,📑,,0,,,Vector2、Vector3、または4D Vector（Quaternionとして表される）を視覚シェーダーグラフ内のスカラーから構成します。,,Composes a Vector2、 Vector3 or 4D vector (represented as a Quaternion) from scalars within the visual shader graph.,Vector2、Vector3または4Dベクトル（Quaternionとして表される）を視覚シェーダーグラフ内のスカラーから構成します。,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Resource,,VisualShaderNodeVectorDecompose,VisualShaderNodeVectorDecompose,VisualShaderNodeVectorBase                < VisualShaderNode < Resource < RefCounted < Object,📑,,0,,,Vector2、Vector3、または4D Vector（Quaternionとして表される）を視覚シェーダーグラフ内のスカラーに分解します。,,Decomposes a Vector2、 Vector3 or 4D vector (represented as a Quaternion) into scalars within the visual shader graph.,Vector2、Vector3または4Dベクトル（Quaternionとして表される）を視覚シェーダーグラフ内のスカラーに分解します。,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Resource,,VisualShaderNodeVectorDistance,VisualShaderNodeVectorDistance,VisualShaderNodeVectorBase                < VisualShaderNode < Resource < RefCounted < Object,📑,⭐,1,,,2つのポイント間の距離を返します。 Visual Shaderグラフ内で使用します。,,Returns the distance between two points. To be used within the visual shader graph.,2つのポイント間の距離を返します。 Visual Shaderグラフ内で使用します。,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Resource,,VisualShaderNodeVectorFunc,VisualShaderNodeVectorFunc,VisualShaderNodeVectorBase                < VisualShaderNode < Resource < RefCounted < Object,📑,⭐,1,,,Visual Shaderグラフ内で使用されるベクトル関数。,,A vector function to be used within the visual shader graph.,Visual Shaderグラフ内で使用されるベクトル関数。,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Resource,,VisualShaderNodeVectorLen,VisualShaderNodeVectorLen,VisualShaderNodeVectorBase                < VisualShaderNode < Resource < RefCounted < Object,📑,⭐,1,,,視覚シェーダーグラフ内の[Vector3]の長さを返します。,,Returns the length of a [Vector3] within the visual shader graph.,視覚シェーダーグラフ内の[Vector3]の長さを返します。,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Resource,,Object,VisualShaderNodeVectorOp,VisualShaderNodeVectorBase                < VisualShaderNode < Resource < RefCounted < Object,📑,⭐,1,,,Visual Shaderグラフ内で使用されるベクトル演算子。,,A vector operator to be used within the visual shader graph.,Visual Shaderグラフ内で使用されるベクトル演算子。,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Resource,,Object,VisualShaderNodeVectorRefract,VisualShaderNodeVectorBase                < VisualShaderNode < Resource < RefCounted < Object,📑,⭐,1,,,屈折方向を指すベクトルを返します。 Visual Shaderグラフ内で使用します。,,Returns the vector that points in the direction of refraction. For use within the visual shader graph.,屈折方向を指すベクトルを返します。 Visual Shaderグラフ内で使用します。,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Node3D,,VoxelGI,VoxelGI,VisualInstance3D                < Node3D < Node < Object,📑,⭐⭐⭐,3,❓,,リアルタイムグローバル照明（GI）プローブ。,,Real-time global illumination (GI) probe.,リアルタイムグローバル照明（GI）プローブ。,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Resource,,VoxelGIData,VoxelGIData,Resource                < RefCounted < Object,📑,⭐⭐,2,❓,,[Voxelgi]ノードで使用するための焼きボクセルグローバル照明データが含まれています。,,Contains baked voxel global illumination data for use in a [VoxelGI] node.,[Voxelgi]ノードで使用するための焼きボクセルグローバル照明データが含まれています。,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Control,,VScrollBar,VScrollBar,ScrollBar                < Range < Control < CanvasItem < Node < Object,📑,⭐⭐⭐,3,,,垂直スクロールバー。,,Vertical scroll bar.,垂直スクロールバー。,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Control,,Object,VSeparator,Separator                < Control < CanvasItem < Node < Object,📑,⭐⭐⭐,3,,,[セパレーター]の垂直バージョン。,,Vertical version of [Separator].,[セパレーター]の垂直バージョン。,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Control,,VSlider,VSlider,Slider                < Range < Control < CanvasItem < Node < Object,📑,⭐⭐⭐,3,,,垂直スライダー。,,Vertical slider.,垂直スライダー。,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Control,,VSplitContainer,VSplitContainer,SplitContainer                < Container < Control < CanvasItem < Node < Object,📑,⭐⭐⭐,3,,,垂直分割容器。,,Vertical split container.,垂直分割容器。,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
OtherObject,,Object,WeakRef,RefCounted                < Object,📑,⭐⭐,2,,,オブジェクトを保持しますが、オブジェクトが参照である場合、参照カウントには寄与しません。,,Holds an Object、 but does not contribute to the reference count if the object is a reference.,オブジェクトを保持しますが、オブジェクトが参照である場合、参照カウントには寄与しません。,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
OtherObject,,Object,WebRTCDataChannel,なし,📑,,0,❓,, - ,,-, - ,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
OtherObject,,Object,WebRTCDataChannelExtension,なし,📑,,0,❓,, - ,,-, - ,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
OtherObject,,Object,WebRTCMultiplayerPeer,なし,📑,,0,❓,,マルチプレイエラピと互換性のあるwebrtcpeerconectionで構成されるピアツーピアメッシュネットワークを作成するためのシンプルなインターフェイス。,,A simple interface to create a peer-to-peer mesh network composed of WebRTCPeerConnection that is compatible with the MultiplayerAPI.,マルチプレイエラピと互換性のあるwebrtcpeerconectionで構成されるピアツーピアメッシュネットワークを作成するためのシンプルなインターフェイス。,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
OtherObject,,Object,WebRTCPeerConnection,なし,📑,,0,❓,,webrtcピア接続へのインターフェイス。,,Interface to a WebRTC peer connection.,webrtcピア接続へのインターフェイス。,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
OtherObject,,Object,WebRTCPeerConnectionExtension,なし,📑,,0,❓,, - ,,-, - ,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
OtherObject,,Object,WebSocketMultiplayerPeer,なし,📑,,0,,,WebSocketサーバーとクライアントのベースクラス。,,Base class for WebSocket server and client.,WebSocketサーバーとクライアントのベースクラス。,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
OtherObject,,Object,WebSocketPeer,なし,📑,,0,,,WebSocket接続。,,A WebSocket connection.,WebSocket接続。,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
OtherObject,,Object,WebXRInterface,なし,📑,,0,❓,,WebXRを使用したXRインターフェイス。,,XR interface using WebXR.,WebXRを使用したXRインターフェイス。,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Node,,Window,Window,Viewport                < Node < Object,📑,⭐⭐⭐,3,,,すべてのウィンドウのベースクラス。,,Base class for all windows.,すべてのウィンドウのベースクラス。,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
OtherObject,,Object,WorkerThreadPool,Object,📑,⭐⭐,2,,, - ,,-, - ,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Resource,,World2D,World2D,Resource                < RefCounted < Object,📑,⭐⭐⭐,3,❓,,2Dの世界に関連するすべてのクラス。,,Class that has everything pertaining to a 2D world.,2Dの世界に関連するすべてのクラス。,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
